EAR,MAR,Label
0.19702209287639685,0.37971712941657515,0
0.20639057544828357,0.3704428115057633,0
0.19861254282051188,0.37720138351354443,0
0.21013175431307735,0.3678919643974913,0
0.21651305081875064,0.3707411791975723,0
0.22813859042754103,0.37541885262669034,0
0.21931281459832758,0.3821583417796133,0
0.2188817800392684,0.37971712941657515,0
0.20759628137477942,0.3710242551157785,0
0.21068534538061606,0.38515633797397847,0
0.22376313457165825,0.38258304462117326,0
0.223315652634383,0.3793600978507043,0
0.22386455496974877,0.3679329696136909,0
0.2326121277618429,0.38551265460276396,0
0.2399171620670163,0.3710696239702406,0
0.2480996792107391,0.3650552645674201,0
0.2431454342243093,0.3793178191094265,0
0.23671321362651354,0.38012491024456785,0
0.2370951987326245,0.39093525545103774,0
0.2414631182418917,0.38507439357343975,0
0.23473303316187683,0.37080013364303654,0
0.2655511955592822,0.37968493214128024,0
0.27638646638943437,0.3769643697573688,0
0.256953952887774,0.37985988761307915,0
0.24401218508105932,0.383156085051943,0
0.21844374923960003,0.3769590374593739,0
0.176130726544449,0.3744239842162945,0
0.15713375161121423,0.3835495665148299,0
0.1613926411588822,0.37761463766764236,0
0.2094258377129421,0.3771681659077835,0
0.28125164136956593,0.3798742487740307,0
0.31556035000397353,0.38058310457066397,0
0.31241153835463137,0.37372880574686845,0
0.32795947672405296,0.37402110316299986,0
0.3120645437373611,0.374277856782521,0
0.3059623679040856,0.38064134199933836,0
0.293886288774018,0.37709565448427235,0
0.30288961023485506,0.3739247763313971,0
0.31521863140128803,0.3710242551157785,0
0.3284184235874542,0.3716910154683597,0
0.3236965470287644,0.3795481650431376,0
0.33353039866258316,0.3775923676532387,0
0.3294554242529422,0.38056441182652595,0
0.32487380914697117,0.36544559256552445,0
0.31658073440599116,0.36843234791251117,0
0.30463759290083353,0.38656991545059555,0
0.2663056666639715,0.37769195141688156,0
0.17978536696636865,0.3661199043991714,0
0.15837063346790448,0.37210145169446457,0
0.2319463818516139,0.3657605618127578,0
0.27897594458156283,0.3830144813850793,0
0.29611924489161834,0.37095745056260787,0
0.31953303415893414,0.38092046287486936,0
0.3102240846668231,0.3684690505698497,0
0.31567560891167545,0.3626939263278502,0
0.3159081928207704,0.36522879573843303,0
0.3114439071064846,0.38653395262039364,0
0.31377111444156314,0.3710528761955674,0
0.3179687920205664,0.3625887795020419,0
0.3277424501295986,0.36822817010586856,0
0.32652753263362455,0.37139164072342445,0
0.3362225108651423,0.37430548328227303,0
0.3229446124027516,0.37105616747629877,0
0.32796929515486967,0.3713858387375246,0
0.32369932762125575,0.37712886570387427,0
0.3274922748969118,0.37109006183837073,0
0.3217644512148784,0.38358775790647165,0
0.32934300231691926,0.3713858387375246,0
0.32311458270334,0.37723087735011085,0
0.3304241677485462,0.37138892366066695,0
0.32604660675262986,0.37179718185859834,0
