EAR,MAR,Label
0.15170145750629116,0.4576459368859683,1
0.1264990880640205,0.4729675617861339,1
0.15620915813112046,0.4745792904664992,1
0.14811026972329594,0.47393606349966017,1
0.1038096458045963,0.4769454060028751,1
0.09886714561546263,0.46022782430766274,1
0.09401635536301942,0.45616879320852305,1
0.09251598998445587,0.4469409824164132,1
0.1312068063696441,0.4386274049042686,1
0.10651463308980776,0.4083469444673788,1
0.14873511463079153,0.3780581241186545,1
0.12311687417828948,0.34199885858558365,1
0.15336700064678033,0.33340499364978965,1
0.13754337493916133,0.31624508871225604,1
0.16912387771377582,0.29671389885608906,1
0.1482416973468681,0.2870250337478573,1
0.15793048520079989,0.2994455442822073,1
0.16591502175358983,0.29334276939938236,1
0.21248765547405532,0.2760349917908109,1
0.1789835117251873,0.2858776036245968,1
0.1456653017044009,0.2904191185184358,1
0.1459993226688745,0.2760112328185812,1
0.15247453198121438,0.28575284182143623,1
0.23244262634818325,0.29524283770668946,1
0.21859149679820078,0.28640988215073054,1
0.16850063472804963,0.2956023581734465,1
0.21799967772073608,0.3200361314379058,1
0.24411681525600354,0.302742340330732,1
0.24347186476980354,0.2827070216152893,1
0.24120578881799282,0.26354941330837767,1
0.2188870393997211,0.2717994829182966,1
0.22619104731034678,0.2792196738043844,1
0.23244982959609986,0.26897800271738054,1
0.2602166560319446,0.26524256706696075,1
0.2392631418609511,0.2575215818773925,1
0.21640850861869337,0.2640166703114714,1
0.23250389127060328,0.2591328142903864,1
0.21427500656134313,0.26974337440840174,1
0.20589823395855028,0.27434985501948816,1
0.2183123968784963,0.2688199093393647,1
0.18084921658478084,0.2695760641670735,1
0.19227095101657177,0.2764083514468974,1
0.17942889877398052,0.42068758451687294,1
0.1656682804045373,0.266001105902102,1
0.1856329599953473,0.30135416368219237,1
0.1670179052197524,0.3163569454894195,1
0.15467814022266238,0.30514617556589224,1
0.1915904537793258,0.3027691615879969,1
0.14709271604920546,0.3023955491383468,1
0.17082310361048017,0.3045162377580715,1
0.2252417632647454,0.2393253886622266,1
0.23129621677444098,0.27661113993488035,1
0.23278937527692928,0.27473360014203924,1
0.24124388873078817,0.2791282742000794,1
0.24674641637769723,0.2603291420023398,1
0.23091609236104782,0.26820937108680126,1
0.20539660482439442,0.2792595809414152,1
0.2401603790221406,0.286352325318879,1
0.23082707706262667,0.2722631163633802,1
0.2537618734311342,0.2740326121593097,1
0.24830406536364164,0.2580954170117351,1
0.23496430277082603,0.26290230095606476,1
0.24546577973738878,0.2651479214270144,1
0.2372438270303001,0.24523703396831578,1
0.2622185554336526,0.2630737579138337,1
0.25288880033364824,0.23846486746253517,1
0.17773078328959366,0.32010584065251346,1
0.18325980968095879,0.29217263450430314,1
0.25093809522572186,0.31035509808780765,1
0.2736087370624616,0.30132642473700066,1
0.2802041314503236,0.3007865756867084,1
0.27495246111219873,0.28573238414738245,1
0.2911897967459757,0.30323851838335086,1
0.30315587636614116,0.27744376953547323,1
0.3048405565086111,0.2948172660588592,1
0.2977451311531376,0.30387620187466485,1
0.3017561932584885,0.28912008661739474,1
0.2808327926152756,0.30021455703062344,1
0.28039156434436335,0.28513552215313426,1
0.27297575450877076,0.30021024770823107,1
0.23453221899817922,0.30925609686492933,1
0.14284867747369312,0.3022750656600521,1
0.16590059206444607,0.2968580741017655,1
0.18294544746539532,0.3093905938113095,1
0.20220178804430017,0.3242718520101739,1
0.22960229164378282,0.3274638192438824,1
0.2508074331978537,0.30342551422740377,1
0.2590014817168567,0.24318320544465577,1
0.2784638136579826,0.26496581653820045,1
0.27081969227891184,0.27630491692338804,1
0.26368647870361406,0.2735801518819587,1
0.25941697477241765,0.2741377140316,1
